id,category,parameter,value,unit,status,validationState,productionEligible,source,note
CHAR-ENG-0858,gait_timing,stride_interval_01,71,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0859,gait_timing,fps_01,84,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0860,gait_timing,duration_01,4.26,seconds,SOURCE_LOCKED,MEASURED,False,Latest knee-pixel report: corrected clip duration,"matches measured evidence: corrected clip duration, s = 4.26"
CHAR-ENG-0861,gait_timing,cycle_frames_02,110,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0862,gait_timing,contact_frame_02,3,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0863,gait_timing,down_frame_02,16,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0864,gait_timing,passing_frame_02,29,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0865,gait_timing,up_frame_02,42,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0866,gait_timing,opposite_contact_02,55,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0867,gait_timing,step_interval_02,68,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0868,gait_timing,stride_interval_02,81,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0869,gait_timing,fps_02,94,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0870,gait_timing,duration_02,107,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0871,gait_timing,cycle_frames_03,120,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0872,gait_timing,contact_frame_03,13,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0873,gait_timing,down_frame_03,26,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0874,gait_timing,passing_frame_03,39,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0875,gait_timing,up_frame_03,52,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0876,gait_timing,opposite_contact_03,65,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0877,gait_timing,step_interval_03,78,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0878,gait_timing,stride_interval_03,91,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0879,gait_timing,fps_03,104,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0880,gait_timing,duration_03,117,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0881,gait_timing,cycle_frames_04,10,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0882,gait_timing,contact_frame_04,23,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0883,gait_timing,down_frame_04,36,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0884,gait_timing,passing_frame_04,49,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0885,gait_timing,up_frame_04,62,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0886,gait_timing,opposite_contact_04,75,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0887,gait_timing,step_interval_04,88,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0888,gait_timing,stride_interval_04,101,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0889,gait_timing,fps_04,114,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0890,gait_timing,duration_04,7,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0891,gait_timing,cycle_frames_05,20,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0892,gait_timing,contact_frame_05,33,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0893,gait_timing,down_frame_05,46,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0894,gait_timing,passing_frame_05,59,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0895,gait_timing,up_frame_05,72,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0896,gait_timing,opposite_contact_05,85,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0897,gait_timing,step_interval_05,98,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0898,gait_timing,stride_interval_05,111,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0899,gait_timing,fps_05,4,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0900,gait_timing,duration_05,17,frames,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0901,gait_kinematics,stride_length_01,0.906,silhouette-overlap ratio,SOURCE_LOCKED,REJECTED,False,Latest report: corrected maximum silhouette overlap,"value traces to a real measurement (corrected MAX SILHOUETTE OVERLAP 0.906) but the parameter name does not describe it: filed as stride_length; no stride length was measured. Not renamed, not promoted."
CHAR-ENG-0902,gait_kinematics,step_length_01,0.095,two-leg fraction,SOURCE_LOCKED,REJECTED,False,Latest report: corrected minimum two-leg fraction,"value traces to a real measurement (corrected MIN TWO-LEG FRACTION 0.095) but the parameter name does not describe it: filed as step_length; no step length was measured. Not renamed, not promoted."
CHAR-ENG-0903,gait_kinematics,pelvis_bob_01,2,px,SOURCE_LOCKED,REJECTED,False,"Latest report: minimum gap between legs is 2 px; retained as crossing-separation datum, not pelvis bob","value traces to a real measurement (minimum leg gap 2 px) but the parameter name does not describe it: filed as pelvis_bob; no pelvis bob was measured. Not renamed, not promoted."
CHAR-ENG-0904,gait_kinematics,pelvis_sway_01,17,frames,SOURCE_LOCKED,REJECTED,False,Latest report: corrected clip has 17 frames under 0.90 IoU,"value traces to a real measurement (corrected frames with IoU < 0.90 = 17) but the parameter name does not describe it: filed as pelvis_sway; a frame COUNT is not a sway distance. Not renamed, not promoted."
CHAR-ENG-0905,gait_kinematics,knee_peak_L_01,140.0,deg,SOURCE_LOCKED,REJECTED,False,Latest report: knee-0.50 f101 angle,"value traces to a real measurement (corrected minimum knee interior angle at frame 101 = 140.0 deg) but the parameter name does not describe it: filed as knee_peak_L; it is a per-FRAME minimum across both knees, not a left-knee peak. Not renamed, not promoted."
CHAR-ENG-0906,gait_kinematics,knee_peak_R_01,140.4,deg,SOURCE_LOCKED,REJECTED,False,Latest report: knee-0.50 f100 angle,"value traces to a real measurement (corrected minimum knee interior angle at frame 100 = 140.4 deg) but the parameter name does not describe it: filed as knee_peak_R; it is frame 100, not the right knee. Not renamed, not promoted."
CHAR-ENG-0907,gait_kinematics,ankle_peak_L_01,0.97,mixed,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0908,gait_kinematics,ankle_peak_R_01,1.2,mixed,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0909,gait_kinematics,hip_peak_L_01,1.43,mixed,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
